EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1206418,MARICOPA CO.,SCOTTSDALE,08/22/2024,1950,Flood, , ,0,0,5000,0,AZ,MST-7, ,195109,C,13,PSR,0,0,Broadcast Media,Heavy Rain, , ,4,NNW,4,N,SCOTTSDALE,08/23/2024,700,33.5321,-111.9144,33.5344,-111.9096,"The Maricopa County Flood Control District Gauge located along Indian Bend Wash at McDonald Drive in Scottsdale measured water levels rising above the alarm stage level of 2.08 feet at around 7:50 PM MST on the 22nd and staying above that level through the next several hours before falling below alarm stage at around 6:50 AM MST on the 23rd. Therefore, several low-level water crossings intersecting the wash downstream  likely had flooding with the most significant impacts occurring along Roosevelt Street, where there was a video of a vehicle driving into the wash and stalling. No significant damages nor injuries were reported.","Thunderstorm activity developed across much of eastern AZ, along the higher terrain features, during the early afternoon hours. Outflow boundaries emanating from the activity over the higher terrain areas sparked a complex of robust thunderstorms over Pinal County. A northwestward moving outflow boundary that developed from the Pinal County storms produced wind gusts in excess of 50 mph as well as areas of dense blowing dust across the Phoenix East Valley. Additional thunderstorm activity then developed over central Phoenix during the late afternoon, likely instigated by a convergence zone that set up right over the area with little convective inhibition in place and thus it did not take much of a triggering mechanism to get convective initiation. With MLCAPE values of 1000-1500 J/KG along with DCAPE of around 1500 J/KG, conditions were favorable for the generation of strong to severe downburst winds.",409
1211557,PIMA CO.,JAYNES,08/23/2024,1548,Thunderstorm Wind,52.00, ,0,0,0,0,AZ,MST-7,EG,195897,C,19,TWC,0,0,NWS Employee, , , ,2,NW,2,NW,JAYNES,08/23/2024,1630,32.32,-111.05,32.32,-111.05,"Reports of fence damaged along with numerous large tree branches.","Severe thunderstorms rolled through portions of the Tucson Metro resulting in strong winds and localized hail.",410
1211555,PIMA CO.,OLD TUSCON,08/23/2024,1619,Hail,1.00, ,0,0,0,0,AZ,MST-7, ,195897,C,19,TWC,0,0,Trained Spotter, , , ,3,SE,3,SE,OLD TUSCON,08/23/2024,1619,32.19,-111.09,32.19,-111.09,"A trained spotter reported 1 inch diameter hail.","Severe thunderstorms rolled through portions of the Tucson Metro resulting in strong winds and localized hail.",411
1211559,PIMA CO.,CORTARO,08/23/2024,1630,Flash Flood, , ,0,0,1000,0,AZ,MST-7, ,195897,C,19,TWC,0,0,NWS Employee,Heavy Rain, , ,3,E,1,ENE,CORTARO,08/23/2024,1715,32.3577,-111.0338,32.3558,-111.0667,"Considerable water running along low water crossing on N. Thornydale Rd. just south of W. Hardy Rd.","Severe thunderstorms rolled through portions of the Tucson Metro resulting in strong winds and localized hail.",412
1211558,PIMA CO.,CORTARO,08/23/2024,1630,Flash Flood, , ,0,0,1000,0,AZ,MST-7, ,195897,C,19,TWC,0,0,NWS Employee,Heavy Rain, , ,3,E,1,ENE,CORTARO,08/23/2024,1715,32.3577,-111.0338,32.3558,-111.0667,"Considerable water running along low water crossing on N. Thornydale Rd. just south of W. Hardy Rd.","Severe thunderstorms rolled through portions of the Tucson Metro resulting in strong winds and localized hail.",413
1209497,TOHONO O ODHAM NATION (ZONE), ,08/27/2024,1000,Heat, , ,1,0,0,0,AZ,MST-7, ,195672,Z,502,TWC,0,0,County Official, , , , , , , , ,08/27/2024,2000, , , , ,"Hot temperatures typically 3 to 6 degrees above normal were experienced across portions of southeast Arizona August 27 resulting in moderate HeatRisk. The Pima County Medical Examiner confirmed that heat was the primary cause of death for one individual found in the desert near Sells.","Hot temperatures typically 3 to 6 degrees above normal were experienced across portions of southeast Arizona August 27 resulting in moderate HeatRisk. The Pima County Medical Examiner confirmed that heat was the primary cause of death for one individual found in the desert near Sells.",414
1218629,TUCSON METRO AREA (ZONE), ,08/28/2024,1000,Heat, , ,1,0,0,0,AZ,MST-7, ,196959,Z,504,TWC,0,0,County Official, , , , , , , , ,08/28/2024,2000, , , , ,"Hot temperatures at near normal were experienced across the Tucson area on August 28. The high in Tucson was 97 degrees and minor Heat Risk category was reached. The Pima County Medical Examiner confirmed that heat was the primary cause of death for an individual in Tucson on August 28.","Hot temperatures at near normal were experienced across southeast Arizona resulting in minor Heat Risk. The Pima County Medical Examiner determined that heat was the primary cause of death of one individual in Tucson.",415
1209498,TOHONO O ODHAM NATION (ZONE), ,08/31/2024,1000,Heat, , ,1,0,0,0,AZ,MST-7, ,195673,Z,502,TWC,0,0,County Official, , , , , , , , ,08/31/2024,2000, , , , ,"Hot temperatures typically 3 to 6 degrees above normal were experienced across portions of southeast Arizona August 31 resulting in moderate HeatRisk. The Pima County Medical Examiner confirmed that heat was the primary cause of death for one individual found in the desert near Sells.","Hot temperatures typically 3 to 6 degrees above normal were experienced across portions of southeast Arizona August 31 resulting in moderate HeatRisk. The Pima County Medical Examiner confirmed that heat was the primary cause of death for one individual found in the desert near Sells.",416
1217060,TUCSON METRO AREA (ZONE), ,09/01/2024,1000,Heat, , ,0,0,0,0,AZ,MST-7, ,196729,Z,504,TWC,0,1,County Official, , , , , , , , ,09/01/2024,2000, , , , ,"Hot temperatures about 2 degrees above normal were experienced in the Tucson Metro Area September 1, causing the Minor Heat Risk category to be reached. Tucson International Airport topped out at 100 degrees on September 1. The Pima County Medical Examiner confirmed that heat was contributing factor in the death in one individual.","Hot temperatures 3 to 6 degrees above normal were experienced across much of southeast Arizona September 1-4. The Pima County Medical Examiner confirmed that heat was the primary cause of death for three individuals, two in the Tucson metro area and one in the desert near Sells. Additionally, the Pima County Medical Examiner confirmed that heat was a contributing factor in the cause of death for two other individuals.",417
1206802,MARICOPA CO.,VELDA ROSE ESTATES,09/01/2024,1615,Thunderstorm Wind,50.00, ,0,0,0,0,AZ,MST-7,MG,195228,C,13,PSR,0,0,AWOS, , , ,1,N,1,N,VELDA ROSE ESTATES,09/01/2024,1615,33.4593,-111.7285,33.4593,-111.7285,"A 58 mph wind gust was measured at Falcon Field Airport.","Thunderstorm activity developed across the higher terrain and foothills north and east of the Phoenix metro area during the afternoon hours of the 1st and moved southwestward towards the Phoenix East Valley before weakening. The thunderstorms were instigated by large scale forcing for ascent from an upper-level low moving over southern AZ as well as MLCAPE values of 500 J/KG. DCAPE values were in excess of 1500 J/KG and thus conditions were ideal for these thunderstorms to produce strong to severe downburst winds.",418
1218630,TOHONO O ODHAM NATION (ZONE), ,09/02/2024,1000,Heat, , ,1,0,0,0,AZ,MST-7, ,196729,Z,502,TWC,0,0,County Official, , , , , , , , ,09/02/2024,2000, , , , ,"Hot temperatures about 2 degrees above normal were experienced in Sells on September 2, causing the Minor Heat Risk category to be reached. The Sells RAWS reached 101 degrees on September 2. The Pima County Medical Examiner confirmed that heat was the primary factor in the death in one individual.","Hot temperatures 3 to 6 degrees above normal were experienced across much of southeast Arizona September 1-4. The Pima County Medical Examiner confirmed that heat was the primary cause of death for three individuals, two in the Tucson metro area and one in the desert near Sells. Additionally, the Pima County Medical Examiner confirmed that heat was a contributing factor in the cause of death for two other individuals.",419
1217118,TUCSON METRO AREA (ZONE), ,09/03/2024,1000,Heat, , ,1,0,0,0,AZ,MST-7, ,196729,Z,504,TWC,0,1,County Official, , , , , , , , ,09/03/2024,2000, , , , ,"Hot temperatures about 1 degree above normal were experienced in the Tucson Metro Area September 3, causing the Moderate Heat Risk category to be reached. Tucson International Airport topped out at 99 degrees on September 3. The Pima County Medical Examiner confirmed that heat was the primary factor in the death in one individual and a contributing factor in the death for an individual.","Hot temperatures 3 to 6 degrees above normal were experienced across much of southeast Arizona September 1-4. The Pima County Medical Examiner confirmed that heat was the primary cause of death for three individuals, two in the Tucson metro area and one in the desert near Sells. Additionally, the Pima County Medical Examiner confirmed that heat was a contributing factor in the cause of death for two other individuals.",420
1217119,TUCSON METRO AREA (ZONE), ,09/04/2024,1000,Heat, , ,1,0,0,0,AZ,MST-7, ,196729,Z,504,TWC,0,0,County Official, , , , , , , , ,09/04/2024,2000, , , , ,"Hot temperatures about 6 degrees above normal were experienced in the Tucson Metro Area September 4, causing the Moderate Heat Risk category to be reached. Tucson International Airport topped out at 104 degrees on September 4. The Pima County Medical Examiner confirmed that heat was the primary factor in the death in one individual.","Hot temperatures 3 to 6 degrees above normal were experienced across much of southeast Arizona September 1-4. The Pima County Medical Examiner confirmed that heat was the primary cause of death for three individuals, two in the Tucson metro area and one in the desert near Sells. Additionally, the Pima County Medical Examiner confirmed that heat was a contributing factor in the cause of death for two other individuals.",421
1216191,LAKE HAVASU AND FORT MOHAVE (ZONE), ,09/04/2024,1100,Excessive Heat, , ,0,0,0,0,AZ,MST-7, ,196544,Z,2,VEF,0,0,Official NWS Observations, , , , , , , , ,09/06/2024,2000, , , , ,"Excessive Heat Warning criteria were reached on three straight days.","High pressure building overhead brought dangerously hot temperatures to the Mojave Desert.",422
1216192,NORTHWEST DESERTS (ZONE), ,09/04/2024,1100,Excessive Heat, , ,0,0,0,0,AZ,MST-7, ,196544,Z,3,VEF,0,0,Official NWS Observations, , , , , , , , ,09/06/2024,2000, , , , ,"Excessive Heat Warning criteria were reached on three straight days.","High pressure building overhead brought dangerously hot temperatures to the Mojave Desert.",423
1216193,LAKE MEAD NATIONAL RECREATION AREA (ZONE), ,09/04/2024,1100,Excessive Heat, , ,0,0,0,0,AZ,MST-7, ,196544,Z,36,VEF,0,0,Official NWS Observations, , , , , , , , ,09/06/2024,2000, , , , ,"Excessive Heat Warning criteria were reached on three straight days.","High pressure building overhead brought dangerously hot temperatures to the Mojave Desert.",424
1218660,TOHONO O ODHAM NATION (ZONE), ,09/05/2024,1000,Heat, , ,1,0,0,0,AZ,MST-7, ,196742,Z,502,TWC,0,0,County Official, , , , , , , , ,09/05/2024,2000, , , , ,"Hot temperatures about 6 to 8 degrees above normal were experienced in Sells on September 5, causing the Moderate Heat Risk category to be reached. The Sells RAWS reached 105 degrees on September 5. The Pima County Medical Examiner confirmed that heat was the primary factor in the death in one individual.","Hot temperatures 8 to 10 degrees above normal were experienced across much of southeast Arizona September 5-8. The Pima County Medical Examiner confirmed that heat was the primary cause of death for six individuals, two in Tucson, two in Sells, one in Nogales, and one in Kuakatch. Additionally, the Pima County Medical Examiner confirmed that heat was a contributing factor in the cause of death for one other individual in Tucson.",425
1217121,TUCSON METRO AREA (ZONE), ,09/06/2024,1000,Heat, , ,0,0,0,0,AZ,MST-7, ,196742,Z,504,TWC,0,1,County Official, , , , , , , , ,09/06/2024,2000, , , , ,"Hot temperatures about 6 degrees above normal were experienced in the Tucson Metro Area September 6, causing the Moderate Heat Risk category to be reached. Tucson International Airport topped out at 103 degrees on September 6. The Pima County Medical Examiner confirmed that heat was contributing factor in the death in one individual.","Hot temperatures 8 to 10 degrees above normal were experienced across much of southeast Arizona September 5-8. The Pima County Medical Examiner confirmed that heat was the primary cause of death for six individuals, two in Tucson, two in Sells, one in Nogales, and one in Kuakatch. Additionally, the Pima County Medical Examiner confirmed that heat was a contributing factor in the cause of death for one other individual in Tucson.",426
1217122,TOHONO O ODHAM NATION (ZONE), ,09/06/2024,1000,Heat, , ,2,0,0,0,AZ,MST-7, ,196742,Z,502,TWC,0,0,County Official, , , , , , , , ,09/06/2024,2000, , , , ,"Hot temperatures about 6 degrees above normal were experienced in Sells on September 6, causing the Moderate Heat Risk category to be reached. The Sells RAWS topped out at 107 degrees on September 6. The Pima County Medical Examiner confirmed that heat was primary factor in the death in two individuals.","Hot temperatures 8 to 10 degrees above normal were experienced across much of southeast Arizona September 5-8. The Pima County Medical Examiner confirmed that heat was the primary cause of death for six individuals, two in Tucson, two in Sells, one in Nogales, and one in Kuakatch. Additionally, the Pima County Medical Examiner confirmed that heat was a contributing factor in the cause of death for one other individual in Tucson.",427
1217123,TUCSON METRO AREA (ZONE), ,09/07/2024,1000,Heat, , ,1,0,0,0,AZ,MST-7, ,196742,Z,504,TWC,0,0,County Official, , , , , , , , ,09/07/2024,2000, , , , ,"Hot temperatures about 2 degrees above normal were experienced in the Tucson Metro Area September 7, causing the Moderate Heat Risk category to be reached. Tucson International Airport topped out at 99 degrees on September 7. The Pima County Medical Examiner confirmed that heat was contributing factor in the death in one individual.","Hot temperatures 8 to 10 degrees above normal were experienced across much of southeast Arizona September 5-8. The Pima County Medical Examiner confirmed that heat was the primary cause of death for six individuals, two in Tucson, two in Sells, one in Nogales, and one in Kuakatch. Additionally, the Pima County Medical Examiner confirmed that heat was a contributing factor in the cause of death for one other individual in Tucson.",428
1218662,UPPER SANTA CRUZ RIVER AND ALTAR VALLEYS (ZONE), ,09/07/2024,1000,Heat, , ,1,0,0,0,AZ,MST-7, ,196742,Z,503,TWC,0,0,County Official, , , , , , , , ,09/07/2024,2000, , , , ,"Hot temperatures about 3 to 5 degrees above normal were experienced in Nogales on September 7, causing the Moderate Heat Risk category to be reached. The Nogales International Airport topped out at 93 degrees on September 7. The Pima County Medical Examiner confirmed that heat was contributing factor in the death in one individual.","Hot temperatures 8 to 10 degrees above normal were experienced across much of southeast Arizona September 5-8. The Pima County Medical Examiner confirmed that heat was the primary cause of death for six individuals, two in Tucson, two in Sells, one in Nogales, and one in Kuakatch. Additionally, the Pima County Medical Examiner confirmed that heat was a contributing factor in the cause of death for one other individual in Tucson.",429
1217246,YAVAPAI CO.,WHIPPLE,09/07/2024,1600,Flash Flood, , ,0,0,0,0,AZ,MST-7, ,196782,C,25,FGZ,0,0,Public,Heavy Rain, , ,1,W,2,SW,ENTRO,09/08/2024,500,34.55,-112.46,34.5817,-112.4172,"The rive guage on Granite Creek in Prescott measured over a 6.5 foot rise in one hour betweeb 400 PM and 500 PM. The creek slowly dropped to near normal levels by 500 AM early the next morning.","Monsoon moisture over northern Ariozna, very weak steering flow, and westerly winds provided ventilation aloft leading to slow-moving thunderstorms with locally heavy rain and flash flooding.",430
1216205,NORTHWEST DESERTS (ZONE), ,09/07/2024,1637,Strong Wind,43.00, ,0,0,0,0,AZ,MST-7,EG,196547,Z,3,VEF,0,0,Social Media, , , , , , , , ,09/07/2024,1640, , , , ,"Landspout. Location 35.2272N 114.0305W. A landspout was photographed in Kingman. No damage was reported.","A weak push of monsoon moisture and hot temperatures combined to fuel scattered thunderstorms over the Mojave Desert. A couple of storms produced severe weather.",431
1217124,TUCSON METRO AREA (ZONE), ,09/08/2024,1000,Heat, , ,1,0,0,0,AZ,MST-7, ,196742,Z,504,TWC,0,0,County Official, , , , , , , , ,09/08/2024,2000, , , , ,"Hot temperatures about 3 degrees above normal were experienced in the Tucson Metro Area September 8, causing the Minor Heat Risk category to be reached. Tucson International Airport topped out at 100 degrees on September 7. The Pima County Medical Examiner confirmed that heat was contributing factor in the death in one individual.","Hot temperatures 8 to 10 degrees above normal were experienced across much of southeast Arizona September 5-8. The Pima County Medical Examiner confirmed that heat was the primary cause of death for six individuals, two in Tucson, two in Sells, one in Nogales, and one in Kuakatch. Additionally, the Pima County Medical Examiner confirmed that heat was a contributing factor in the cause of death for one other individual in Tucson.",432
1216206,MOHAVE CO.,(IGM)MOJAVE CO ARPT,09/08/2024,1821,Thunderstorm Wind,53.00, ,0,0,0,0,AZ,MST-7,MG,196547,C,15,VEF,0,0,ASOS, , , ,2,N,2,N,(IGM)MOJAVE CO ARPT,09/08/2024,1821,35.2578,-113.9331,35.2578,-113.9331,"","A weak push of monsoon moisture and hot temperatures combined to fuel scattered thunderstorms over the Mojave Desert. A couple of storms produced severe weather.",433
1217125,TOHONO O ODHAM NATION (ZONE), ,09/10/2024,1000,Heat, , ,1,0,0,0,AZ,MST-7, ,196748,Z,502,TWC,0,0,County Official, , , , , , , , ,09/10/2024,2000, , , , ,"Hot temperatures about 6 to 8 degrees above normal were experienced in the Tucson Metro Area September 10, causing the Moderate Heat Risk category to be reached. The Sells RAWS topped out at 106 degrees on September 10. The Pima County Medical Examiner confirmed that heat was the primary factor in the death in one individual.","Hot temperatures 5 to 8 degrees above normal were experienced across much of southeast Arizona September 10-12. The Pima County Medical Examiner confirmed that heat was the primary cause of death for two individuals, one in Sierra Vista and one in Sells.",434
1217126,UPPER SAN PEDRO RIVER VALLEY (ZONE), ,09/12/2024,1000,Heat, , ,1,0,0,0,AZ,MST-7, ,196748,Z,507,TWC,0,0,County Official, , , , , , , , ,09/12/2024,2000, , , , ,"Hot temperatures about 3 to 6 degrees above normal were experienced in Sierra Vista on September 12, causing the Moderate Heat Risk category to be reached. The Fort Huachuca ASOS topped out at 94 degrees on September 12. The Pima County Medical Examiner confirmed that heat was the primary factor in the death in one individual.","Hot temperatures 5 to 8 degrees above normal were experienced across much of southeast Arizona September 10-12. The Pima County Medical Examiner confirmed that heat was the primary cause of death for two individuals, one in Sierra Vista and one in Sells.",435
1217195,COCHISE CO.,WHETSTONE,09/15/2024,1335,Thunderstorm Wind,50.00, ,0,0,1000,0,AZ,MST-7,EG,196773,C,3,TWC,0,0,Public, , , ,2,NNE,2,NNE,WHETSTONE,09/15/2024,1340,31.97,-110.34,31.97,-110.34,"Uprooted tree at the Loves Truck Stop at the intersection of Interstate 10 and Highway 90 found on social media.","Isolated thunderstorms moved across Southeastern Arizona causing uprooted trees in SE Tucson area and in the Benson area.",436
1217196,PIMA CO.,VAIL,09/15/2024,1545,Thunderstorm Wind,50.00, ,0,0,5000,0,AZ,MST-7,EG,196773,C,19,TWC,0,0,Public, , , ,2,NNE,2,NNE,VAIL,09/15/2024,1600,32.08,-110.7,32.08,-110.7,"Multiple trees uprooted in neighborhood. Time estimated based on radar.","Isolated thunderstorms moved across Southeastern Arizona causing uprooted trees in SE Tucson area and in the Benson area.",437
1217249,COCONINO CO.,(FLG)FLAGSTAFF ARPT,09/21/2024,215,Hail,1.00, ,0,0,0,0,AZ,MST-7, ,196784,C,5,FGZ,0,0,Public, , , ,2,N,2,S,SUNNYSIDE,09/21/2024,215,35.16,-111.67,35.177,-111.6247,"A thunderstorm produce one inch diameter hail in the south part of Flagstaff.","An upper level low moved across Arizona during the night with showers and thunderstorms.  One storm produce severe hail.",438
1216222,LAKE HAVASU AND FORT MOHAVE (ZONE), ,09/26/2024,1000,Excessive Heat, , ,0,0,0,0,AZ,MST-7, ,196554,Z,2,VEF,0,0,Official NWS Observations, , , , , , , , ,09/30/2024,2359, , , , ,"Excessive Heat Warning criteria were reached on each of the last five days of September. The event continued into October.","High pressure building in from the east brought late-season heat to the Mojave Desert, breaking daily temperature records and also cumulative heat records for the year. The episode continued into October.",439
1216224,LAKE MEAD NATIONAL RECREATION AREA (ZONE), ,09/26/2024,1000,Excessive Heat, , ,0,0,0,0,AZ,MST-7, ,196554,Z,36,VEF,0,0,Official NWS Observations, , , , , , , , ,09/30/2024,2359, , , , ,"Excessive Heat Warning criteria were reached on each of the last five days of September. The event continued into October.","High pressure building in from the east brought late-season heat to the Mojave Desert, breaking daily temperature records and also cumulative heat records for the year. The episode continued into October.",440
1217127,TUCSON METRO AREA (ZONE), ,09/26/2024,1000,Excessive Heat, , ,0,0,0,0,AZ,MST-7, ,196751,Z,504,TWC,0,2,County Official, , , , , , , , ,09/26/2024,2000, , , , ,"Hot temperatures about 13 degrees above normal were experienced in the Tucson Metro Area September 26, causing the Major Heat Risk category to be reached. Tucson International Airport topped out at 105 degrees on September 26. The Pima County Medical Examiner confirmed that heat was a contributing factor in the death in two individuals.","Hot temperatures 12 to 16 degrees above normal were experienced across much of southeast Arizona September 26-30 causing record temperatures. The Pima County Medical Examiner confirmed that heat was the primary cause of death for two individuals, one in Tucson and one in Nogales. The Pima County Medical Examiner confirmed that heat contributed in the death for two other individuals in Tucson.",441
1216223,NORTHWEST DESERTS (ZONE), ,09/27/2024,1000,Excessive Heat, , ,0,0,0,0,AZ,MST-7, ,196554,Z,3,VEF,0,0,Official NWS Observations, , , , , , , , ,09/30/2024,2359, , , , ,"Excessive Heat Warning criteria were reached on each of the last four days of September. The event continued into October.","High pressure building in from the east brought late-season heat to the Mojave Desert, breaking daily temperature records and also cumulative heat records for the year. The episode continued into October.",442
1217128,TUCSON METRO AREA (ZONE), ,09/29/2024,1000,Heat, , ,1,0,0,0,AZ,MST-7, ,196751,Z,504,TWC,0,0,County Official, , , , , , , , ,09/29/2024,2000, , , , ,"Hot temperatures about 12 degrees above normal were experienced in the Tucson Metro Area September 29, causing the Moderate Heat Risk category to be reached. Tucson International Airport topped out at 104 degrees on September 29. The Pima County Medical Examiner confirmed that heat was the primary factor in the death in one individual.","Hot temperatures 12 to 16 degrees above normal were experienced across much of southeast Arizona September 26-30 causing record temperatures. The Pima County Medical Examiner confirmed that heat was the primary cause of death for two individuals, one in Tucson and one in Nogales. The Pima County Medical Examiner confirmed that heat contributed in the death for two other individuals in Tucson.",443
1218663,UPPER SANTA CRUZ RIVER AND ALTAR VALLEYS (ZONE), ,09/30/2024,1000,Excessive Heat, , ,1,0,0,0,AZ,MST-7, ,196751,Z,503,TWC,0,0,County Official, , , , , , , , ,09/30/2024,2000, , , , ,"Hot temperatures about 12 degrees above normal were experienced in Nogales on September 30, causing the Moderate Heat Risk category to be reached. Nogales International Airport topped out at 99 degrees on September 30. The Pima County Medical Examiner confirmed that heat was the primary factor in the death in one individual.","Hot temperatures 12 to 16 degrees above normal were experienced across much of southeast Arizona September 26-30 causing record temperatures. The Pima County Medical Examiner confirmed that heat was the primary cause of death for two individuals, one in Tucson and one in Nogales. The Pima County Medical Examiner confirmed that heat contributed in the death for two other individuals in Tucson.",444
1216388,LAKE HAVASU AND FORT MOHAVE (ZONE), ,10/01/2024,0,Excessive Heat, , ,0,0,0,0,AZ,MST-7, ,196611,Z,2,VEF,0,0,Official NWS Observations, , , , , , , , ,10/07/2024,2000, , , , ,"Excessive Heat Warning criteria were reached on the first seven days of the month. The event began in September.","Strong high pressure remained entrenched over the Desert Southwest, leading to more daily and annual records for heat. The episode began in September.",445
1216389,NORTHWEST DESERTS (ZONE), ,10/01/2024,0,Excessive Heat, , ,0,0,0,0,AZ,MST-7, ,196611,Z,3,VEF,0,0,Official NWS Observations, , , , , , , , ,10/04/2024,2000, , , , ,"Excessive Heat Warning criteria were reached on the first four days of the month. The event began in September.","Strong high pressure remained entrenched over the Desert Southwest, leading to more daily and annual records for heat. The episode began in September.",446
1216390,LAKE MEAD NATIONAL RECREATION AREA (ZONE), ,10/01/2024,0,Excessive Heat, , ,0,0,0,0,AZ,MST-7, ,196611,Z,36,VEF,0,0,Official NWS Observations, , , , , , , , ,10/07/2024,2000, , , , ,"Excessive Heat Warning criteria were reached on the first seven days of the month. The event began in September.","Strong high pressure remained entrenched over the Desert Southwest, leading to more daily and annual records for heat. The episode began in September.",447
1220580,TUCSON METRO AREA (ZONE), ,10/01/2024,1000,Excessive Heat, , ,1,0,0,0,AZ,MST-7, ,197307,Z,504,TWC,0,0,County Official, , , , , , , , ,10/01/2024,2000, , , , ,"Hot temperatures 14 degrees above normal were experienced in the Tucson Metro area causing Major HeatRisk category to be reached. Tucson International Airport reached a high temperature of 105 degrees Fahrenheit. The Pima County Medical Examiner found that heat was a contributing factor in the death of one individual.","Hot temperatures 8 to 16  degrees above normal caused record-breaking heat across Southeast Arizona. The Pima County Medical Examiner confirmed that heat was the primary cause of death for two individuals in Sells. The Pima County Medical Examiner also found heat contributed to the death of another individual in the Tucson Metro area.",448
1220582,TOHONO O ODHAM NATION (ZONE), ,10/02/2024,1000,Heat, , ,1,0,0,0,AZ,MST-7, ,197307,Z,502,TWC,0,0,County Official, , , , , , , , ,10/02/2024,2000, , , , ,"Hot temperatures 8 to 10 degrees above normal were experienced in Sells causing Moderate HeatRisk category to be reached. The Sells RAWS reached a high temperature of 104 degrees Fahrenheit. The Pima County Medical Examiner found that heat was the primary factor in the death of one individual.","Hot temperatures 8 to 16  degrees above normal caused record-breaking heat across Southeast Arizona. The Pima County Medical Examiner confirmed that heat was the primary cause of death for two individuals in Sells. The Pima County Medical Examiner also found heat contributed to the death of another individual in the Tucson Metro area.",449
1220583,TOHONO O ODHAM NATION (ZONE), ,10/04/2024,1000,Excessive Heat, , ,1,0,0,0,AZ,MST-7, ,197307,Z,502,TWC,0,0,County Official, , , , , , , , ,10/04/2024,2000, , , , ,"Hot temperatures 10 to 12 degrees above normal were experienced in Sells causing Major HeatRisk category to be reached. The Sells RAWS reached a high temperature of 107 degrees Fahrenheit. The Pima County Medical Examiner found that heat was the primary factor in the death of one individual.","Hot temperatures 8 to 16  degrees above normal caused record-breaking heat across Southeast Arizona. The Pima County Medical Examiner confirmed that heat was the primary cause of death for two individuals in Sells. The Pima County Medical Examiner also found heat contributed to the death of another individual in the Tucson Metro area.",450
1220937,TUCSON METRO AREA (ZONE), ,10/07/2024,1000,Heat, , ,0,0,0,0,AZ,MST-7, ,197309,Z,504,TWC,0,1,County Official, , , , , , , , ,10/07/2024,2000, , , , ,"Hot temperatures 10 to 15 degrees above normal caused record-breaking high temperatures across Southeast Arizona. Tucson International Airport reached a high temperature of 104 degrees causing the Moderate HeatRisk category to be reached. The Pima County Medical Examiner determined that heat was a contributing factor in the death of an individual.","Hot temperatures 8 to 16 degrees above normal caused record-breaking heat across Southeast Arizona. The Pima County Medical Examiner confirmed that heat was the primary cause of death for three individuals in Douglas, Bisbee, and Ajo. The Pima County Medical Examiner also found heat contributed to the death of another individual in the Tucson Metro area.",451
1220958,DRAGOON/MULE/HUACHUCA AND SANTA RITA MOUNTAINS (ZONE), ,10/08/2024,1000,Heat, , ,1,0,0,0,AZ,MST-7, ,197309,Z,513,TWC,0,0,County Official, , , , , , , , ,10/08/2024,2000, , , , ,"Hot temperatures 8 to 16 degrees above normal caused record-breaking heat across Southeast Arizona. A Bisbee CWOP station reached a high temperature of 89 degrees Fahrenheit. The Pima County Medical Examiner confirmed that heat was the primary cause of death for an individual in Bisbee.","Hot temperatures 8 to 16 degrees above normal caused record-breaking heat across Southeast Arizona. The Pima County Medical Examiner confirmed that heat was the primary cause of death for three individuals in Douglas, Bisbee, and Ajo. The Pima County Medical Examiner also found heat contributed to the death of another individual in the Tucson Metro area.",452
1220957,EASTERN COCHISE COUNTY BELOW 5000 FEET (ZONE), ,10/08/2024,1000,Heat, , ,1,0,0,0,AZ,MST-7, ,197309,Z,508,TWC,0,0,County Official, , , , , , , , ,10/08/2024,2000, , , , ,"Hot temperatures 8 to 12 degrees above normal caused record-breaking heat across Southeast Arizona. Douglas International Airport reached a high temperature of 93 degrees Fahrenheit. The Pima County Medical Examiner confirmed that heat was the primary cause of death for an individual in Douglas.","Hot temperatures 8 to 16 degrees above normal caused record-breaking heat across Southeast Arizona. The Pima County Medical Examiner confirmed that heat was the primary cause of death for three individuals in Douglas, Bisbee, and Ajo. The Pima County Medical Examiner also found heat contributed to the death of another individual in the Tucson Metro area.",453
